id,type,value,parent_id
'f8fa2539-d224-4614-814b-8eb97066186b','SUBJECT_AREA','Лениногорский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'59190098-9c4d-4f1a-ba4e-92b0ae0bd1c5','SUBJECT_AREA','Мамадышский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'927058dc-7733-419c-b77e-205e52a8c084','SUBJECT_AREA','Менделеевский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'c7348669-49fb-47e3-9b3b-346bf8274690','SUBJECT_AREA','Мензелинский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'e711ee8c-2881-4077-92c0-3810d8fcf3cf','SUBJECT_AREA','Муслюмовский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'dfcb52da-75be-4089-afc8-c1b4b339d9e5','SUBJECT_AREA','Набережные Челны г','5681a12a-d099-46ab-bc52-c8252c411aa0'
'e88ae6f8-3b58-441a-b789-e424e2c70426','SUBJECT_AREA','Нижнекамский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'6f54138e-b5d4-4f75-b525-f03dd4b91843','SUBJECT_AREA','Новошешминский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'0d26e0c8-877c-4074-a563-e2465bd3ab39','SUBJECT_AREA','Нурлатский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'1920510a-6e3a-4420-8400-fb4bd6d6202b','SUBJECT_AREA','Пестречинский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'888fcbbf-4a84-4999-87a6-0d55dadb0a55','SUBJECT_AREA','Рыбно-Слободский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'a3f96756-6fc9-4b4f-878a-792632882cd1','SUBJECT_AREA','Сабинский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'32cd7888-1657-4d4d-b55c-3d4e3eda9c4f','SUBJECT_AREA','Сармановский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'99cb3da3-9283-4fc0-84bb-d90bd2d8641a','SUBJECT_AREA','Спасский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'99b08069-31b4-4842-9436-c3ea98623e49','SUBJECT_AREA','Тетюшский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'0270b34e-a426-4386-8eb7-2b13a35a73bc','SUBJECT_AREA','Тукаевский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'f8066a70-263f-4b49-91f5-5106e53736b7','SUBJECT_AREA','Тукая р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'cec85e11-ded2-4372-9fd3-543f1c50470b','SUBJECT_AREA','Тюлячинский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'd1c59532-bcc6-45c5-af04-5ff577027115','SUBJECT_AREA','Черемшанский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'68c64d44-94fa-449a-8cc2-d0d215aaf416','SUBJECT_AREA','Чистопольский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'ab433b09-48c4-4d76-a618-cdccd0377b3f','SUBJECT_AREA','Ютазинский р-н','5681a12a-d099-46ab-bc52-c8252c411aa0'
'9a1ccaa8-36c1-4806-9abf-982bce5271aa','SUBJECT_AREA','Алнашский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'a336da61-d6d6-41bb-8847-03f39153ccae','SUBJECT_AREA','Балезинский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'406101bc-c985-4843-b7aa-1519047e1112','SUBJECT_AREA','Вавожский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'ce51566e-2e79-496a-8a7b-b22acb301a64','SUBJECT_AREA','Воткинск г','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'84da4afd-b20b-45c7-8cf0-79409cef9ed7','SUBJECT_AREA','Воткинский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'202abae0-c53a-4559-84d6-8deca5d42e6b','SUBJECT_AREA','Глазов г','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'0b9a2a35-ad40-4ddc-9e64-ed3e0ed93310','SUBJECT_AREA','Глазовский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'6a7e7d18-9ce3-4a2d-be25-d802f9599df1','SUBJECT_AREA','Граховский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'91ee9004-ed7c-4922-b44d-bc68d5922737','SUBJECT_AREA','Дебесский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'bec23ba6-62ea-488b-959c-f4ef6156a0fa','SUBJECT_AREA','Завьяловский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'5d37857b-1bb3-4fd8-8887-6c61fd66b460','SUBJECT_AREA','Игринский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'7e699eca-41f1-4a09-8345-7a156ec2d562','SUBJECT_AREA','Ижевск г','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'eb8fad59-3a5e-4e8e-93be-473f54e9e067','SUBJECT_AREA','Камбарский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'cf0e39c7-e05f-48aa-8258-08d2df695345','SUBJECT_AREA','Каракулинский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'8f362d3e-b1fa-4f22-a101-81fa80515faf','SUBJECT_AREA','Кезский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'be51bced-63f5-4f54-82e1-b30806183efa','SUBJECT_AREA','Кизнерский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'69df3077-5219-49a2-a62a-bcc3eb6c140e','SUBJECT_AREA','Киясовский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'6765d16e-f71a-4350-82aa-58ed08ad1809','SUBJECT_AREA','Красногорский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'a945e636-35b8-4948-9ed1-a95937b7e10b','SUBJECT_AREA','Малопургинский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'647fad49-bb4e-48b5-8991-d22c6b9cdf79','SUBJECT_AREA','Можга г','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'6db6ba6b-b439-460d-af6f-5138eec670a7','SUBJECT_AREA','Можгинский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'24dc6af2-6d8f-4eef-856e-848fd0e950ae','SUBJECT_AREA','Сарапул г','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'f39a0432-e165-4114-a1e2-32c2a78fbbfb','SUBJECT_AREA','Сарапульский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'965d1df9-0fe2-4827-b055-fdc0e4f5446b','SUBJECT_AREA','Селтинский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'240a6762-7ace-43ff-b5a2-9c11decc8d5f','SUBJECT_AREA','Сюмсинский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'63f15ee3-1563-4dcc-ae75-df0578351fb5','SUBJECT_AREA','Увинский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'b53c95b2-8ee8-4a76-bce3-d08cd7abe339','SUBJECT_AREA','Шарканский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'f0729120-cfef-467e-a605-8eec318a2dc5','SUBJECT_AREA','Юкаменский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'af784cab-ab5e-452a-ad50-230504b1d018','SUBJECT_AREA','Якшур-Бодьинский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'774c4bc1-d807-43c8-9dc8-3aa4fb4e514c','SUBJECT_AREA','Ярский р-н','bd066ed2-743c-46fc-b56f-71c6b6b52997'
'1b5c1ac9-a994-47ba-9658-848cfbef925c','SUBJECT_AREA','Базарносызганский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'e8476fef-d25e-483d-abfa-67b3d949965d','SUBJECT_AREA','Барыш г','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'7159a2a3-0038-4dba-bc43-9c563b2e456d','SUBJECT_AREA','Барышский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'25232edf-8ea4-4465-a38f-002ec8200ff0','SUBJECT_AREA','Вешкаймский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'3deaec8f-40e8-4dca-be0b-b6ad3b5be22f','SUBJECT_AREA','Димитровград г','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'd190ecdd-f56c-4d2d-8c13-1337df9158d1','SUBJECT_AREA','Инзенский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'5c15c762-fba5-4d18-a55e-e217894ccf7f','SUBJECT_AREA','Карсунский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'4caf6bbd-c061-4ad3-bdd5-0b5955a024ac','SUBJECT_AREA','Кузоватовский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'4e0edf65-b95e-4bde-beb8-0a1459158909','SUBJECT_AREA','Майнский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'ab700d5b-b811-4c26-9073-2870260d4ed1','SUBJECT_AREA','Мелекесский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'af065bbe-a455-4dc5-883a-8492f3ad2b13','SUBJECT_AREA','Николаевский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'8a75b744-0a14-4581-9158-a492ae353052','SUBJECT_AREA','Новомалыклинский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'69d14ba0-50f8-43d1-af33-fe7984ea77fd','SUBJECT_AREA','Новоспасский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'5be843d5-ea24-4b00-86d1-f9906aece9d5','SUBJECT_AREA','Новоульяновск г','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'd582e22b-8405-4ab2-9a71-f36b844e5470','SUBJECT_AREA','Павловский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'11470886-3af2-4fb7-a87b-492b9f728e82','SUBJECT_AREA','Радищевский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'bad67011-ec42-41cc-be93-a5bef11bada5','SUBJECT_AREA','Сенгилеевский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'27407515-b2ee-4601-b47c-765151b05c1a','SUBJECT_AREA','Старокулаткинский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'e75c227c-337f-4cde-b2f1-2fc59654083c','SUBJECT_AREA','Старомайнский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'1d56ccda-16ed-4817-8571-d54825504514','SUBJECT_AREA','Сурский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'2e71232a-8ed8-4872-a07f-9dfbce3333d2','SUBJECT_AREA','Тереньгульский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'28130c10-80e2-43a6-b406-b913b9d576fd','SUBJECT_AREA','Ульяновск г','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'a4c774d6-1184-46e6-bb18-bd4c1566846d','SUBJECT_AREA','Ульяновский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'f78bf86a-9860-4b99-b760-c40ac8721dc1','SUBJECT_AREA','Цильнинский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'e1f418fa-72e7-4699-8bf3-230386e86cee','SUBJECT_AREA','Чердаклинский р-н','8ee841b4-2b0b-498a-b7f6-a7c6eee1fa6e'
'173c01bb-832d-4367-a409-36acf98d7437','SUBJECT_AREA','Алатырский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'c91cfea6-a3b4-4972-a142-ba3ccf92d92c','SUBJECT_AREA','Алатырь г','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'1febd499-76d7-4fa8-848d-f15e1de83134','SUBJECT_AREA','Аликовский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'a5b97040-e2a0-4a1e-8d86-8e7178dcf120','SUBJECT_AREA','Батыревский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'95f3bc6e-7f45-44ba-a24d-3df2d1bc45f9','SUBJECT_AREA','Вурнарский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'2f5d6d5f-76e1-4278-986e-9e16556df31b','SUBJECT_AREA','Ибресинский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'c6a88b47-1d71-4121-8a64-3c022d69fbd2','SUBJECT_AREA','Канаш г','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'e19d360b-067e-4c2d-9f31-6c6315ebf779','SUBJECT_AREA','Канашский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'fe1689a9-f171-4d09-9657-84701fd1a3ee','SUBJECT_AREA','Козловский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'3cdea35f-d47c-4513-ab88-c960dbcf3533','SUBJECT_AREA','Комсомольский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'5f953499-e157-4b39-a7da-621b97922ae7','SUBJECT_AREA','Красноармейский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'a78d69c9-00be-440d-88a0-a856b5b2bb73','SUBJECT_AREA','Красночетайский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'35329002-3291-4d57-afd6-7339e891d8bb','SUBJECT_AREA','Мариинско-Посадский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'd755b17e-e967-4325-9cae-e79b1d1d7d29','SUBJECT_AREA','Моргаушский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'c72a5948-5b5d-4012-845d-bd0ca7d71537','SUBJECT_AREA','Новочебоксарск г','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'cf546125-ee58-42c6-b1d7-62249a18170f','SUBJECT_AREA','Порецкий р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'158ac6c9-ccb8-4dbe-8dd9-5b3732a549b4','SUBJECT_AREA','Урмарский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'48c90f6b-667d-4dd4-b311-15672ca4cc6a','SUBJECT_AREA','Цивильский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'34ac180b-5bf1-4932-86ca-75c2a1ee97c5','SUBJECT_AREA','Чебоксарский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'0071689a-f1c5-409b-b85e-6213f50d0376','SUBJECT_AREA','Чебоксары г','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'156d23c5-a6f9-4e10-b5a2-bf7b5f4f1ea3','SUBJECT_AREA','Шемуршинский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'23c826fb-62c6-4cf6-8977-96e3edad9efd','SUBJECT_AREA','Шумерлинский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'3bddd549-d851-4a5b-9c6d-7bcd02ac91f3','SUBJECT_AREA','Шумерля г','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'5e235ea1-d898-41da-b3c6-907b5821c79e','SUBJECT_AREA','Ядринский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'1139afe3-0194-449d-9eaf-a801e67a4663','SUBJECT_AREA','Яльчикский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'459606e2-5910-40a9-9fe3-6b511f00c92e','SUBJECT_AREA','Янтиковский р-н','cab95ab9-b92d-48e5-a6b0-0db56966d8bc'
'f66ed0d0-d275-4634-8e16-a63f16550d5a','SUBJECT_AREA','Агульский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'792b8d07-345f-4e0d-9db6-591f2e4c37de','SUBJECT_AREA','Акушинский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'059209ad-3ce2-46c3-aaf5-d194e20d462c','SUBJECT_AREA','Ахвахский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'9b662762-ae21-449e-afe9-bb2ecd6f67e1','SUBJECT_AREA','Ахтынский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'2fc5f02e-ce83-4f15-ac0f-dc683967ad44','SUBJECT_AREA','Бабаюртовский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'40da40d2-b86b-47dd-812b-aa3a9538f6ae','SUBJECT_AREA','Ботлихский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'399c5c94-a9a9-493d-9412-06fda18975c2','SUBJECT_AREA','Буйнакск г','5b601554-11f7-42c2-9469-5b0a8e989862'
'3213a24f-9a07-4668-b81a-4f7c6fe29086','SUBJECT_AREA','Буйнакский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'361ad06b-4c44-477e-ab06-d5516f4264e1','SUBJECT_AREA','Гергебильский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'e22019d0-1849-4355-af2d-b490f92c44eb','SUBJECT_AREA','Гумбетовский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'a0c721b7-a1e3-42e4-9f34-6927a15ecca5','SUBJECT_AREA','Гунибский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'5b0a23a9-1970-4c88-9e46-f5ff7ee86f06','SUBJECT_AREA','Дагестанские Огни г','5b601554-11f7-42c2-9469-5b0a8e989862'
'9b5c2ca3-4323-47e1-8e84-e5f776d1bef7','SUBJECT_AREA','Дахадаевский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'fd109124-48c9-4587-9146-4d8e37a43dc9','SUBJECT_AREA','Дербент г','5b601554-11f7-42c2-9469-5b0a8e989862'
'fe38716e-71f7-4330-addb-28d8d528d334','SUBJECT_AREA','Дербентский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'3d743458-7e38-41e9-97fe-e9b4964ca3e4','SUBJECT_AREA','Докузпаринский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'dd550f45-d20f-4e71-8b72-5bc632ef5d33','SUBJECT_AREA','Избербаш г','5b601554-11f7-42c2-9469-5b0a8e989862'
'7598ff77-cbf3-48cb-81ea-8444ecb91693','SUBJECT_AREA','Казбековский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'6fc93584-00ca-4181-86e8-deace38a9268','SUBJECT_AREA','Кайтагский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'e174a129-1fc9-47b4-81eb-9e18bed08267','SUBJECT_AREA','Карабудахкентский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'3c3fa2cf-1009-4fec-ac0a-ece12bb0ddb8','SUBJECT_AREA','Каспийск г','5b601554-11f7-42c2-9469-5b0a8e989862'
'6c1240e0-4212-41ac-9a19-b1f005c2ded3','SUBJECT_AREA','Каякентский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'93d12bd7-80d9-4b3e-820a-6e2151b9e4cb','SUBJECT_AREA','Кизилюрт г','5b601554-11f7-42c2-9469-5b0a8e989862'
'51f126e2-2e0d-4da3-a48e-dcd26b192e9b','SUBJECT_AREA','Кизилюртовский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'2f3db4ab-03cf-4d50-b4b0-46598f087b3d','SUBJECT_AREA','Кизляр г','5b601554-11f7-42c2-9469-5b0a8e989862'
'581c8f73-851c-4aef-a46f-147f4057d0f2','SUBJECT_AREA','Кизлярский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'e493cc7b-797c-4fc5-8444-417c7584e761','SUBJECT_AREA','Кулинский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'918ea3c0-0e9a-4e8b-96cf-f85881f0ad5f','SUBJECT_AREA','Кумторкалинский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'5dff2410-bea0-4ca8-9c4f-a172621efcb8','SUBJECT_AREA','Курахский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'1063de61-f5cc-479d-92ca-167ab8952174','SUBJECT_AREA','Лакский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'1e698891-dc8b-4954-a694-abd1309468c6','SUBJECT_AREA','Левашинский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'98b2038b-83e9-48d4-abcc-a80d63ab2b2a','SUBJECT_AREA','Магарамкентский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'360c2292-ac91-4767-be15-03b56150776a','SUBJECT_AREA','Махачкала г','5b601554-11f7-42c2-9469-5b0a8e989862'
'2507c3c8-863a-4ca1-860d-1907d039c23d','SUBJECT_AREA','Новолакский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'3653c9d0-8f46-43af-8ba9-af77cc6920cd','SUBJECT_AREA','Ногайский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'a05ab722-28e4-4b8f-9414-9dfab60e480b','SUBJECT_AREA','Рутульский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'20bae192-dd2a-4582-9333-6c436a5bacdd','SUBJECT_AREA','Сергокалинский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'88ea18f2-76c0-4dc7-a9de-c133fd4ea6b8','SUBJECT_AREA','Сулейман-Стальский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'59106c6d-642d-45ba-89ba-e3befb385bfe','SUBJECT_AREA','Табасаранский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'883d8b8e-918c-41ce-abc8-c30fa4c830bf','SUBJECT_AREA','Тарумовский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'613349ae-e793-4ab9-830d-5f19b87c98e5','SUBJECT_AREA','Тляратинский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'c2bbd753-a17b-42a7-b805-5f6c3baf97ec','SUBJECT_AREA','Унцукульский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'7865e4f5-f1ae-4735-9edf-b2f421c317ac','SUBJECT_AREA','Хасавюрт г','5b601554-11f7-42c2-9469-5b0a8e989862'
'58cc807e-07f5-4869-be20-4dba581411d3','SUBJECT_AREA','Хасавюртовский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'1570993b-8d82-413f-839a-8dcc44300782','SUBJECT_AREA','Хивский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'9c011b4d-408d-4f97-b1ba-f61e4d6196f8','SUBJECT_AREA','Хунзахский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'95611887-e64b-416d-b17b-5660fa881f24','SUBJECT_AREA','Цумадинский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'8c27d397-a0ef-453f-8a73-e7f810d9e09b','SUBJECT_AREA','Цунтинский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'9e72eda5-1f38-42ba-8bef-a3d4b9edacde','SUBJECT_AREA','Чародинский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'a9cb3bd6-f665-4590-8f11-0bd3c0381d16','SUBJECT_AREA','Шамильский р-н','5b601554-11f7-42c2-9469-5b0a8e989862'
'aaa76cf4-ea50-4602-872e-b902dd134de9','SUBJECT_AREA','Южно-Сухокумск г','5b601554-11f7-42c2-9469-5b0a8e989862'
'5d1c149c-3f1d-4024-868d-cbe90af26bc2','SUBJECT_AREA','Джейрахский р-н','15bb0f10-02dd-46a3-ab02-d1ef0487483d'
'543e652d-4fd9-43fa-bb45-9fbae9c0f4bf','SUBJECT_AREA','Карабулак г','15bb0f10-02dd-46a3-ab02-d1ef0487483d'
'3b0e34e0-0b00-4d00-a1e6-8de51909a4b3','SUBJECT_AREA','Магас г','15bb0f10-02dd-46a3-ab02-d1ef0487483d'
'1316f664-8002-4212-9bd6-c82967ac401f','SUBJECT_AREA','Малгобек г','15bb0f10-02dd-46a3-ab02-d1ef0487483d'
'8e53e669-0733-4048-8071-02f1155ae944','SUBJECT_AREA','Малгобекский р-н','15bb0f10-02dd-46a3-ab02-d1ef0487483d'
'bd17c451-7f77-40a7-9f01-ce48e6a597e8','SUBJECT_AREA','Назрановский р-н','15bb0f10-02dd-46a3-ab02-d1ef0487483d'
'e88d4c34-4c0b-4051-9bfa-fd14dd15eb36','SUBJECT_AREA','Назрань г','15bb0f10-02dd-46a3-ab02-d1ef0487483d'
'1df727da-72cb-4536-9d6e-bb42d58b3e6e','SUBJECT_AREA','Сунженский р-н','15bb0f10-02dd-46a3-ab02-d1ef0487483d'
'1d099cdd-998a-4fc1-8b63-52c2aec00115','SUBJECT_AREA','Баксанский р-н','32b986f7-a3e8-4a8b-800a-30e5aedc790f'
'22dd9523-48b5-49e0-9bcd-9c8bea4a67b6','SUBJECT_AREA','Зольский р-н','32b986f7-a3e8-4a8b-800a-30e5aedc790f'
'b5513167-6a46-479f-a6d0-a99a3221770b','SUBJECT_AREA','Лескенский р-н','32b986f7-a3e8-4a8b-800a-30e5aedc790f'
'73c2c16b-a39a-4723-becd-83dc15bebbfe','SUBJECT_AREA','Майский р-н','32b986f7-a3e8-4a8b-800a-30e5aedc790f'
'f154a8ae-c1b4-4939-9149-e28fce9f00eb','SUBJECT_AREA','Нальчик г','32b986f7-a3e8-4a8b-800a-30e5aedc790f'
'15b01c3a-f321-4a63-80bb-dc6978b94958','SUBJECT_AREA','Прохладненский р-н','32b986f7-a3e8-4a8b-800a-30e5aedc790f'
'1f8dd9f1-72bc-4ced-a173-2ff6f2e50617','SUBJECT_AREA','Терский р-н','32b986f7-a3e8-4a8b-800a-30e5aedc790f'
'231cd632-d18d-403c-bcc9-b6915b24e347','SUBJECT_AREA','Урванский р-н','32b986f7-a3e8-4a8b-800a-30e5aedc790f'
'7c1462f9-b41b-4556-81bf-a33d153f9680','SUBJECT_AREA','Чегемский р-н','32b986f7-a3e8-4a8b-800a-30e5aedc790f'
'7ec4a23d-4265-4535-bce2-6a5eba066237','SUBJECT_AREA','Черекский р-н','32b986f7-a3e8-4a8b-800a-30e5aedc790f'
'613eb74b-65b4-41c7-9107-fa7dd04eaf15','SUBJECT_AREA','Эльбрусский р-н','32b986f7-a3e8-4a8b-800a-30e5aedc790f'
'33faf4c8-26db-419e-863e-d6f12f0c4678','SUBJECT_AREA','Абазинский р-н','b159f08e-2619-4817-92fe-54993432e9be'
'54237bd3-632c-4cdb-8b17-c0779df03b26','SUBJECT_AREA','Адыге-Хабльский р-н','b159f08e-2619-4817-92fe-54993432e9be'
'debc0905-5fe0-4e5f-866c-9a45e5fd83e2','SUBJECT_AREA','Зеленчукский р-н','b159f08e-2619-4817-92fe-54993432e9be'
'6963feec-33e3-4682-9dfa-8ba904fbc288','SUBJECT_AREA','Карачаевск г','b159f08e-2619-4817-92fe-54993432e9be'
'2a10a9fe-5dfa-4368-bf6b-c250b15afb9c','SUBJECT_AREA','Карачаевский р-н','b159f08e-2619-4817-92fe-54993432e9be'
'6f379924-cfce-4099-9a5b-4aba9c3266a8','SUBJECT_AREA','Малокарачаевский р-н','b159f08e-2619-4817-92fe-54993432e9be'
'582a434a-2b56-4ae2-9dd5-6855138bef36','SUBJECT_AREA','Ногайский р-н','b159f08e-2619-4817-92fe-54993432e9be'
'cad1734a-ee2a-479f-9b85-23445c2ba798','SUBJECT_AREA','Прикубанский р-н','b159f08e-2619-4817-92fe-54993432e9be'
